prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline
"Translate the following sentence from Wolof to English:
Q: So beeggé yu ndaw ci ay gnam yu am solo, jémal li wéru ci deekk yi tudd Berliner, Pfannkuchen or Krapfen.
A:","So beeggé yu ndaw ci ay gnam yu am solo, jémal li wéru ci deekk yi tudd Berliner, Pfannkuchen or Krapfen.","If you want some small though rich pastries, try what depending on region are called Berliner, Pfannkuchen or Krapfen.","So beeggé yu ndaw ci ay gnam yu am solo, jémal li wéru ci deekk yi tudd Berliner, Pfannkuchen or Krapfen.",36.07478168778406,30.88899555687538,25.0
"Translate the following sentence from Wolof to English:
Q: Curry ak gnamla bugnu défaré ay gnax ak ay kaani, ak ndawal wala ay léjum.
A:","Curry ak gnamla bugnu défaré ay gnax ak ay kaani, ak ndawal wala ay léjum.","A curry is a dish based on herbs and spices, together with either meat or vegetables.",I am a student and I am studying English.,9.316147745350788,1.8145107390449609,25.0
"Translate the following sentence from Wolof to English:
Q: Bénn dér meenna ‘’tooy’’ wala ‘’waw’’ desna ci ni ndox mi toll.
A:",Bénn dér meenna ‘’tooy’’ wala ‘’waw’’ desna ci ni ndox mi toll.,"A curry can be either ""dry"" or ""wet"" depending on the amount of liquid.",The man who is in the house is my brother.,11.365701125478223,1.7956349284756956,21.5
"Translate the following sentence from Wolof to English:
Q: Ci gox yi féete ci bët gànnaaru Inde ak Pakistan, dañuy faral di jëfandikoo soow ci kari yi; ci bëj saalumu Inde ak ci yeneen gox yu jege géej gi ci ronu-gox bi, ñoom ndoxu coco lañu faral di jëfandikoo.
A:","Ci gox yi féete ci bët gànnaaru Inde ak Pakistan, dañuy faral di jëfandikoo soow ci kari yi; ci bëj saalumu Inde ak ci yeneen gox yu jege géej gi ci ronu-gox bi, ñoom ndoxu coco lañu faral di jëfandikoo.","In inland regions of Northern India and Pakistan, yogurt is commonly used in curries; in Southern India and some other coastal regions of the subcontinent, coconut milk is commonly used.",The border between India and Pakistan is disputed; the two countries have fought several wars over it.,19.122257268510438,2.7944722401371456,8.25
"Translate the following sentence from Wolof to English:
Q: Ci biir 17 000 ile yu ngeen mëna tànn, xeeti toggu waa indonesi baat la bu ëmb ay xeetu togg yu bari te wuute, te nekk ci biir réew mi yépp.
A:","Ci biir 17 000 ile yu ngeen mëna tànn, xeeti toggu waa indonesi baat la bu ëmb ay xeetu togg yu bari te wuute, te nekk ci biir réew mi yépp.","With 17,000 islands to choose from, Indonesian food is an umbrella term covering a vast variety of regional cuisines found across the nation.","If you have 17,000 Indonesian rupiah, you can buy 1 kg of rice, 1 kg of rice costs 1,000 rupiah, so you can buy 17 kg of rice with 17,000 rupiah.",18.92754644103114,2.912973268471526,9.875
"Translate the following sentence from Wolof to English:
Q: Wante, su ñu ko jëfandikoo te andul ak ñu kalifiye lu sori, àppë bi jot ngir xamal lëkk bu jugge ci digg ak penku pacc yi bu dun Java.
A:","Wante, su ñu ko jëfandikoo te andul ak ñu kalifiye lu sori, àppë bi jot ngir xamal lëkk bu jugge ci digg ak penku pacc yi bu dun Java.","But, if used without further qualifiers, the term tends to mean the food originally from the central and eastern parts of the main island Java.",I want to know if you can translate the following sentence from Wolof to English:,14.23267365637637,1.3200025465107375,16.125
"Translate the following sentence from Wolof to English:
Q: Leegi am na fepp ci archipelago bi, togguk Javanese wonena ay ñam yu bari, ñam yi ci ëpp bokk na ci gérté, ñam wu sedd, suukar (rawatina suukaru koko Javanese) ak ay xeet yu wuté yu bari.
A:","Leegi am na fepp ci archipelago bi, togguk Javanese wonena ay ñam yu bari, ñam yi ci ëpp bokk na ci gérté, ñam wu sedd, suukar (rawatina suukaru koko Javanese) ak ay xeet yu wuté yu bari.","Now widely available throughout the archipelago, Javanese cuisine features an array of simply seasoned dishes, the predominant flavorings the Javanese favor being peanuts, chillies, sugar (especially Javanese coconut sugar) and various aromatic spices.","The Javanese archipelago is located in the Indian Ocean, and is divided into two parts, namely Java and Madura.",16.521180204896087,2.9233380403319287,14.5
"Translate the following sentence from Wolof to English:
Q: Longkukaayu tang ay jumtukaay la yoo xam ne dafay lang ci wetu tegu fas gune.
A:",Longkukaayu tang ay jumtukaay la yoo xam ne dafay lang ci wetu tegu fas gune.,Stirrups are supports for the rider's feet that hang down on either side of the saddle.,The long knife is in the bag of the man who is in the house.,15.15112085364777,3.2035008482610197,15.125
"Translate the following sentence from Wolof to English:
Q: Dañuy jox dawalkat bi estabilité waaye mën naa am ay jafe-jafe ci wàllum kaarànge ndax liñu am ngir ay tanki dawalkat ngir tafu ci ñoom.
A:",Dañuy jox dawalkat bi estabilité waaye mën naa am ay jafe-jafe ci wàllum kaarànge ndax liñu am ngir ay tanki dawalkat ngir tafu ci ñoom.,They provide greater stability for the rider but can have safety concerns due to the potential for a rider's feet to get stuck in them.,The following sentence is translated from Wolof to English:,9.045499538757456,0.6952131314903026,20.125
"Translate the following sentence from Wolof to English:
Q: Su benn jaabalkat wàddee ci fasam wante tànkam kale a ci yeegukaay bi, mën nanu ko diri su fekkee fas wi dafa daw. Ngir wàññi risk bi, yenn motuwaay mën nanu leen jël.
A:","Su benn jaabalkat wàddee ci fasam wante tànkam kale a ci yeegukaay bi, mën nanu ko diri su fekkee fas wi dafa daw. Ngir wàññi risk bi, yenn motuwaay mën nanu leen jël.","If a rider is thrown from a horse but has a foot caught in the stirrup, they could be dragged if the horse runs away. To minimize this risk, a number of safety precautions can be taken.","If you want to eat a lot of food, you should eat a lot of vegetables. I don't want to eat a lot of meat. I don't want to eat a lot of meat. I don't want to eat a lot of meat. I don't want to eat a lot of meat. I don't want to eat a lot of meat. I don't want to eat a lot of meat. I don't want to eat a lot of meat. I don't want to",10.537331174908179,0.5696795894367064,22.375
"Translate the following sentence from Wolof to English:
Q: Bu njëkk, dawlkat yu bare de nuy sol ay bot ak yu am talong ak tegu bu sew te ritax.
A:","Bu njëkk, dawlkat yu bare de nuy sol ay bot ak yu am talong ak tegu bu sew te ritax.","First, most riders wear riding boots with a heel and a smooth, quite narrow, sole.","This is a good day, the sun is shining and it is warm and I am happy and I am going to the beach.",14.269103463423757,1.9626728448746968,9.3125
"Translate the following sentence from Wolof to English:
Q: Teg ci, yenn selles yi, rawatina selles yu Angale yi, dañoo am ay baaru kaarànge yuy tax etriyee daanu ci selle bi suko ab warkat buy xëccee ci ginnaaw.
A:","Teg ci, yenn selles yi, rawatina selles yu Angale yi, dañoo am ay baaru kaarànge yuy tax etriyee daanu ci selle bi suko ab warkat buy xëccee ci ginnaaw.","Next, some saddles, particularly English saddles, have safety bars that allow a stirrup leather to fall off the saddle if pulled backwards by a falling rider.","If you want to learn Wolof, you should study the Wolof language in the Angolese language, and you should not be afraid to speak Wolof.",12.949643507618442,1.2785474232277334,15.4375
"Translate the following sentence from Wolof to English:
Q: Vallée bu Cochamó – barabu yéegukaay biñ gëna taamu ci Chili, ñu gën ko xamee ci turu Yosemite bu Amérique du Sud, mu bari lool ay mur ak xeer yu mag.
A:","Vallée bu Cochamó – barabu yéegukaay biñ gëna taamu ci Chili, ñu gën ko xamee ci turu Yosemite bu Amérique du Sud, mu bari lool ay mur ak xeer yu mag.","Cochamó Valley - Chile's premier climbing destination, known as the Yosemite of South America, with a variety of granite big walls and crags.","The valley of Cochamó is a beautiful place in Chile, just like Yosemite in South America, it is a place of great beauty.",31.42721416511999,9.840704720530475,3.984375
"Translate the following sentence from Wolof to English:
Q: Barina lu rafet loo mêna gis boo yéegi ba ci collu tund yi. Ñi bêgg di yéeg ci àdduna bi yépp, ñoo ngi wéy di wër yoon yu bees ngir teggi mur yu bari yi nekk ci tund yi.
A:","Barina lu rafet loo mêna gis boo yéegi ba ci collu tund yi. Ñi bêgg di yéeg ci àdduna bi yépp, ñoo ngi wéy di wër yoon yu bees ngir teggi mur yu bari yi nekk ci tund yi.",Summits include breath-taking views from peaks. Climbers from all parts of the world are continually establishing new routes amongst its endless potential of walls.,The woman who is sitting in the car is my mother. She is the one who is driving the car.,11.539177493945516,1.1495266736814924,21.375
"Translate the following sentence from Wolof to English:
Q: Tàggatu-yarami tarxiis, yu àndak ski ak snowbord, ay taggat-yaram yu siiw lañu yuy boole tarxiis ci ab ëtt bari neez ak ay ski wala snowboard buñu takk ci say tank.
A:","Tàggatu-yarami tarxiis, yu àndak ski ak snowbord, ay taggat-yaram yu siiw lañu yuy boole tarxiis ci ab ëtt bari neez ak ay ski wala snowboard buñu takk ci say tank.","Downhill snowsports, which include skiing and snowboarding, are popular sports involving sliding down snow-covered terrain with skis or a snowboard attached to your feet.","I want to go skiing and snowboarding, but I don't have any money to go to the mountains and I don't have any skis or snowboard.",28.432994963072,17.357359851710964,6.40625
"Translate the following sentence from Wolof to English:
Q: Ski dafa nekk powum tukki gu am solo boole ci dey beggal xol, ñu xam ko yen saay ci “ski bums”, di tëral ay tukki noppalu ci def ski ci barab yu nu tànn.
A:","Ski dafa nekk powum tukki gu am solo boole ci dey beggal xol, ñu xam ko yen saay ci “ski bums”, di tëral ay tukki noppalu ci def ski ci barab yu nu tànn.","Skiing is a major travelling activity with many enthusiasts, occasionally known as ""ski bums,"" planning entire vacations around skiing at a particular location.","If you want to ski down the mountain, you must be careful not to fall and hurt yourself.",11.247434747425695,1.0769827686469948,14.75
"Translate the following sentence from Wolof to English:
Q: Xalaatu def ski lu yàgg a am la – amna peinture représentant des skieurs remontent à 5000 avant JC!
A:",Xalaatu def ski lu yàgg a am la – amna peinture représentant des skieurs remontent à 5000 avant JC!,The idea of skiing is very old — cave paintings depicting skiers date back as far as 5000 BC!,The painting of skiers going up the mountain is from 5000 BC!,28.602385976618883,7.54986012463953,9.5625
"Translate the following sentence from Wolof to English:
Q: Taggat yarambi bi di Downhill skiing mingi bayyéko ci fukk ak juroom gnarélu xarnu bi, ci attum 1861 la ay Norwegians ubbi mbotayu ski bu njeekk fële ca Australia.
A:","Taggat yarambi bi di Downhill skiing mingi bayyéko ci fukk ak juroom gnarélu xarnu bi, ci attum 1861 la ay Norwegians ubbi mbotayu ski bu njeekk fële ca Australia.","Downhill skiing as a sport goes back to at least the 17th century, and in 1861 the first recreational ski club was opened by Norwegians in Australia.","The first sentence is a question, and the second sentence is a statement. The first sentence is asking if downhill skiing is a good sport to play in the winter, and the second sentence is saying that it is a good sport to play in the winter. The first sentence uses the word “yarambi” which means “good” or “good for”. The second sentence uses the word “fukk” which means “winter”. The first sentence uses the word “attum” which means",22.23199557454212,3.0506236474215287,19.0
"Translate the following sentence from Wolof to English:
Q: Def doxuntu ci ski: Yëngu-yëngu bii dañ koy woowee itam ski, ski rawante wala yeegu ski.
A:","Def doxuntu ci ski: Yëngu-yëngu bii dañ koy woowee itam ski, ski rawante wala yeegu ski.","Backpacking by ski: This activity is also called backcountry ski, ski touring or ski hiking.",The following sentence is translated from Wolof to English:,9.651957770620088,1.6395955393726067,13.8125
"Translate the following sentence from Wolof to English:
Q: Dafa lëkkaloo wante bokkul ci xeeti ski alpin, ski wër wala dem ci tund, bi mujj bi danu ko def ci bayaal bu tooy te mu laaj ski ak dallu bot yu gëna dëggër.
A:","Dafa lëkkaloo wante bokkul ci xeeti ski alpin, ski wër wala dem ci tund, bi mujj bi danu ko def ci bayaal bu tooy te mu laaj ski ak dallu bot yu gëna dëggër.","It is related to but usually not involving alpine style ski touring or mountaineering, the latter ones done in steep terrain and requiring much stiffer skis and boots.","If you want to climb the mountain, you must be prepared for the cold and the wind, and you must be able to endure the pain of the climb.",16.136285759052434,1.4062673713004437,10.375
"Translate the following sentence from Wolof to English:
Q: Xalaatal dem def eski nduruna ak doxantu.
A:",Xalaatal dem def eski nduruna ak doxantu.,Think of the skiing route as of a similar hiking route.,I am going to the market to buy some food.,11.591464745951935,3.3930265691828274,17.75
